employee_id,first_name,last_name,email,phone,date_of_birth,gender,address,city,department,position,hire_date,salary,employment_type,status,manager,notes
EMP0752,First0752,Last0752,emp0752@example.com,0800000752,1988-04-15,female,Addr_0752_HoChiMinh,HoChiMinh,Operations,Lead,2024-02-24,2161749077.00,intern,terminated,Manager_0032,demo_data
EMP0753,First0753,Last0753,emp0753@example.com,0800000753,1998-01-14,other,Addr_0753_DaNang,DaNang,Finance,Manager,2022-08-17,1693791846.00,full-time,active,Manager_0033,demo_data
EMP0754,First0754,Last0754,emp0754@example.com,0800000754,2003-05-14,male,Addr_0754_HaiPhong,HaiPhong,IT,Analyst,2019-07-10,1723874021.00,part-time,on-leave,Manager_0034,demo_data
EMP0755,First0755,Last0755,emp0755@example.com,0800000755,1992-01-29,female,Addr_0755_CanTho,CanTho,HR,Engineer,2021-04-19,1670808744.00,contract,resigned,Manager_0035,demo_data
EMP0756,First0756,Last0756,emp0756@example.com,0800000756,1996-04-11,other,Addr_0756_Hue,Hue,Support,Specialist,2017-02-17,350174063.00,intern,terminated,Manager_0036,demo_data
EMP0757,First0757,Last0757,emp0757@example.com,0800000757,1993-07-07,male,Addr_0757_NhaTrang,NhaTrang,Sales,Staff,2015-04-13,766122156.00,full-time,active,Manager_0037,demo_data
EMP0758,First0758,Last0758,emp0758@example.com,0800000758,1988-03-25,female,Addr_0758_VungTau,VungTau,Marketing,Senior,2023-05-27,2092452170.00,part-time,on-leave,Manager_0038,demo_data
EMP0759,First0759,Last0759,emp0759@example.com,0800000759,2004-07-06,other,Addr_0759_BinhDuong,BinhDuong,Operations,Lead,2025-08-24,434738977.00,contract,resigned,Manager_0039,demo_data
EMP0760,First0760,Last0760,emp0760@example.com,0800000760,1990-06-07,male,Addr_0760_BacNinh,BacNinh,Finance,Manager,2024-08-11,1587200470.00,intern,terminated,Manager_0040,demo_data
EMP0761,First0761,Last0761,emp0761@example.com,0800000761,1989-12-12,female,Addr_0761_HaNoi,HaNoi,IT,Analyst,2024-08-12,147127400.00,full-time,active,Manager_0001,demo_data
EMP0762,First0762,Last0762,emp0762@example.com,0800000762,1984-12-25,other,Addr_0762_HoChiMinh,HoChiMinh,HR,Engineer,2020-06-28,135839577.00,part-time,on-leave,Manager_0002,demo_data
EMP0763,First0763,Last0763,emp0763@example.com,0800000763,1983-04-10,male,Addr_0763_DaNang,DaNang,Support,Specialist,2024-09-22,1859459818.00,contract,resigned,Manager_0003,demo_data
EMP0764,First0764,Last0764,emp0764@example.com,0800000764,2003-11-07,female,Addr_0764_HaiPhong,HaiPhong,Sales,Staff,2015-12-14,1316284560.00,intern,terminated,Manager_0004,demo_data
EMP0765,First0765,Last0765,emp0765@example.com,0800000765,1997-07-01,other,Addr_0765_CanTho,CanTho,Marketing,Senior,2020-01-22,2079374739.00,full-time,active,Manager_0005,demo_data
EMP0766,First0766,Last0766,emp0766@example.com,0800000766,1991-06-15,male,Addr_0766_Hue,Hue,Operations,Lead,2023-06-12,2175081972.00,part-time,on-leave,Manager_0006,demo_data
EMP0767,First0767,Last0767,emp0767@example.com,0800000767,1991-10-08,female,Addr_0767_NhaTrang,NhaTrang,Finance,Manager,2023-09-22,478540765.00,contract,resigned,Manager_0007,demo_data
EMP0768,First0768,Last0768,emp0768@example.com,0800000768,1995-10-05,other,Addr_0768_VungTau,VungTau,IT,Analyst,2018-08-04,873997935.00,intern,terminated,Manager_0008,demo_data
EMP0769,First0769,Last0769,emp0769@example.com,0800000769,1980-08-17,male,Addr_0769_BinhDuong,BinhDuong,HR,Engineer,2020-10-09,858292441.00,full-time,active,Manager_0009,demo_data
EMP0770,First0770,Last0770,emp0770@example.com,0800000770,1991-05-09,female,Addr_0770_BacNinh,BacNinh,Support,Specialist,2024-01-24,1117124318.00,part-time,on-leave,Manager_0010,demo_data
EMP0771,First0771,Last0771,emp0771@example.com,0800000771,1980-05-27,other,Addr_0771_HaNoi,HaNoi,Sales,Staff,2018-04-11,1423851567.00,contract,resigned,Manager_0011,demo_data
EMP0772,First0772,Last0772,emp0772@example.com,0800000772,1995-05-07,male,Addr_0772_HoChiMinh,HoChiMinh,Marketing,Senior,2024-10-03,1087823453.00,intern,terminated,Manager_0012,demo_data
EMP0773,First0773,Last0773,emp0773@example.com,0800000773,2000-11-21,female,Addr_0773_DaNang,DaNang,Operations,Lead,2024-05-30,2022984001.00,full-time,active,Manager_0013,demo_data
EMP0774,First0774,Last0774,emp0774@example.com,0800000774,1983-09-25,other,Addr_0774_HaiPhong,HaiPhong,Finance,Manager,2017-11-22,1929006144.00,part-time,on-leave,Manager_0014,demo_data
EMP0775,First0775,Last0775,emp0775@example.com,0800000775,1987-01-14,male,Addr_0775_CanTho,CanTho,IT,Analyst,2015-11-12,883810853.00,contract,resigned,Manager_0015,demo_data
EMP0776,First0776,Last0776,emp0776@example.com,0800000776,1999-07-25,female,Addr_0776_Hue,Hue,HR,Engineer,2015-01-14,1662228859.00,intern,terminated,Manager_0016,demo_data
EMP0777,First0777,Last0777,emp0777@example.com,0800000777,2003-05-08,other,Addr_0777_NhaTrang,NhaTrang,Support,Specialist,2025-12-08,2124813337.00,full-time,active,Manager_0017,demo_data
EMP0778,First0778,Last0778,emp0778@example.com,0800000778,1983-03-16,male,Addr_0778_VungTau,VungTau,Sales,Staff,2015-06-24,124656478.00,part-time,on-leave,Manager_0018,demo_data
EMP0779,First0779,Last0779,emp0779@example.com,0800000779,1991-08-05,female,Addr_0779_BinhDuong,BinhDuong,Marketing,Senior,2020-06-08,1111576890.00,contract,resigned,Manager_0019,demo_data
EMP0780,First0780,Last0780,emp0780@example.com,0800000780,1994-01-19,other,Addr_0780_BacNinh,BacNinh,Operations,Lead,2020-11-09,1772221457.00,intern,terminated,Manager_0020,demo_data
EMP0781,First0781,Last0781,emp0781@example.com,0800000781,1994-08-04,male,Addr_0781_HaNoi,HaNoi,Finance,Manager,2025-07-27,1300041808.00,full-time,active,Manager_0021,demo_data
EMP0782,First0782,Last0782,emp0782@example.com,0800000782,1993-02-10,female,Addr_0782_HoChiMinh,HoChiMinh,IT,Analyst,2019-10-27,1779582253.00,part-time,on-leave,Manager_0022,demo_data
EMP0783,First0783,Last0783,emp0783@example.com,0800000783,1984-06-14,other,Addr_0783_DaNang,DaNang,HR,Engineer,2022-08-23,2155903804.00,contract,resigned,Manager_0023,demo_data
EMP0784,First0784,Last0784,emp0784@example.com,0800000784,1980-11-12,male,Addr_0784_HaiPhong,HaiPhong,Support,Specialist,2019-01-04,1261407270.00,intern,terminated,Manager_0024,demo_data
EMP0785,First0785,Last0785,emp0785@example.com,0800000785,1993-04-06,female,Addr_0785_CanTho,CanTho,Sales,Staff,2018-06-04,313204086.00,full-time,active,Manager_0025,demo_data
EMP0786,First0786,Last0786,emp0786@example.com,0800000786,1982-03-05,other,Addr_0786_Hue,Hue,Marketing,Senior,2019-11-25,2189820256.00,part-time,on-leave,Manager_0026,demo_data
EMP0787,First0787,Last0787,emp0787@example.com,0800000787,1983-03-15,male,Addr_0787_NhaTrang,NhaTrang,Operations,Lead,2022-11-05,33899101.00,contract,resigned,Manager_0027,demo_data
EMP0788,First0788,Last0788,emp0788@example.com,0800000788,1989-10-02,female,Addr_0788_VungTau,VungTau,Finance,Manager,2019-08-23,1177403549.00,intern,terminated,Manager_0028,demo_data
EMP0789,First0789,Last0789,emp0789@example.com,0800000789,1992-07-16,other,Addr_0789_BinhDuong,BinhDuong,IT,Analyst,2023-09-20,1666571635.00,full-time,active,Manager_0029,demo_data
EMP0790,First0790,Last0790,emp0790@example.com,0800000790,1986-02-10,male,Addr_0790_BacNinh,BacNinh,HR,Engineer,2016-03-20,1161575485.00,part-time,on-leave,Manager_0030,demo_data
EMP0791,First0791,Last0791,emp0791@example.com,0800000791,2003-10-08,female,Addr_0791_HaNoi,HaNoi,Support,Specialist,2015-05-06,1922784320.00,contract,resigned,Manager_0031,demo_data
EMP0792,First0792,Last0792,emp0792@example.com,0800000792,1996-05-04,other,Addr_0792_HoChiMinh,HoChiMinh,Sales,Staff,2024-04-17,1751802265.00,intern,terminated,Manager_0032,demo_data
EMP0793,First0793,Last0793,emp0793@example.com,0800000793,1992-03-25,male,Addr_0793_DaNang,DaNang,Marketing,Senior,2015-02-16,1064197661.00,full-time,active,Manager_0033,demo_data
EMP0794,First0794,Last0794,emp0794@example.com,0800000794,2003-06-19,female,Addr_0794_HaiPhong,HaiPhong,Operations,Lead,2022-03-30,1063765871.00,part-time,on-leave,Manager_0034,demo_data
EMP0795,First0795,Last0795,emp0795@example.com,0800000795,2004-10-05,other,Addr_0795_CanTho,CanTho,Finance,Manager,2024-03-11,1663562139.00,contract,resigned,Manager_0035,demo_data
EMP0796,First0796,Last0796,emp0796@example.com,0800000796,1988-06-02,male,Addr_0796_Hue,Hue,IT,Analyst,2020-01-05,1260708953.00,intern,terminated,Manager_0036,demo_data
EMP0797,First0797,Last0797,emp0797@example.com,0800000797,2005-05-22,female,Addr_0797_NhaTrang,NhaTrang,HR,Engineer,2020-03-12,2129741871.00,full-time,active,Manager_0037,demo_data
EMP0798,First0798,Last0798,emp0798@example.com,0800000798,1983-11-23,other,Addr_0798_VungTau,VungTau,Support,Specialist,2023-06-06,837142206.00,part-time,on-leave,Manager_0038,demo_data
EMP0799,First0799,Last0799,emp0799@example.com,0800000799,1989-02-09,male,Addr_0799_BinhDuong,BinhDuong,Sales,Staff,2015-04-22,1031810040.00,contract,resigned,Manager_0039,demo_data
EMP0800,First0800,Last0800,emp0800@example.com,0800000800,1988-05-22,female,Addr_0800_BacNinh,BacNinh,Marketing,Senior,2018-11-17,459139774.00,intern,terminated,Manager_0040,demo_data
EMP0801,First0801,Last0801,emp0801@example.com,0800000801,1990-06-05,other,Addr_0801_HaNoi,HaNoi,Operations,Lead,2016-05-22,1607301036.00,full-time,active,Manager_0001,demo_data
EMP0802,First0802,Last0802,emp0802@example.com,0800000802,1994-12-13,male,Addr_0802_HoChiMinh,HoChiMinh,Finance,Manager,2021-08-16,956407932.00,part-time,on-leave,Manager_0002,demo_data
EMP0803,First0803,Last0803,emp0803@example.com,0800000803,1990-03-15,female,Addr_0803_DaNang,DaNang,IT,Analyst,2023-11-08,1411758274.00,contract,resigned,Manager_0003,demo_data
EMP0804,First0804,Last0804,emp0804@example.com,0800000804,1994-02-06,other,Addr_0804_HaiPhong,HaiPhong,HR,Engineer,2020-09-07,696566127.00,intern,terminated,Manager_0004,demo_data
EMP0805,First0805,Last0805,emp0805@example.com,0800000805,1991-03-17,male,Addr_0805_CanTho,CanTho,Support,Specialist,2019-02-12,1204896086.00,full-time,active,Manager_0005,demo_data
EMP0806,First0806,Last0806,emp0806@example.com,0800000806,1983-12-18,female,Addr_0806_Hue,Hue,Sales,Staff,2017-01-27,1707268603.00,part-time,on-leave,Manager_0006,demo_data
EMP0807,First0807,Last0807,emp0807@example.com,0800000807,1993-09-15,other,Addr_0807_NhaTrang,NhaTrang,Marketing,Senior,2017-10-29,164535140.00,contract,resigned,Manager_0007,demo_data
EMP0808,First0808,Last0808,emp0808@example.com,0800000808,1991-09-09,male,Addr_0808_VungTau,VungTau,Operations,Lead,2015-04-27,1486447451.00,intern,terminated,Manager_0008,demo_data
EMP0809,First0809,Last0809,emp0809@example.com,0800000809,1998-05-16,female,Addr_0809_BinhDuong,BinhDuong,Finance,Manager,2025-11-01,277778626.00,full-time,active,Manager_0009,demo_data
EMP0810,First0810,Last0810,emp0810@example.com,0800000810,1983-02-19,other,Addr_0810_BacNinh,BacNinh,IT,Analyst,2023-04-30,255858891.00,part-time,on-leave,Manager_0010,demo_data
EMP0811,First0811,Last0811,emp0811@example.com,0800000811,1985-08-02,male,Addr_0811_HaNoi,HaNoi,HR,Engineer,2020-01-02,564620429.00,contract,resigned,Manager_0011,demo_data
EMP0812,First0812,Last0812,emp0812@example.com,0800000812,1992-09-04,female,Addr_0812_HoChiMinh,HoChiMinh,Support,Specialist,2023-07-26,368013273.00,intern,terminated,Manager_0012,demo_data
EMP0813,First0813,Last0813,emp0813@example.com,0800000813,1985-02-17,other,Addr_0813_DaNang,DaNang,Sales,Staff,2016-03-29,1533041696.00,full-time,active,Manager_0013,demo_data
EMP0814,First0814,Last0814,emp0814@example.com,0800000814,1992-01-26,male,Addr_0814_HaiPhong,HaiPhong,Marketing,Senior,2021-08-26,498188658.00,part-time,on-leave,Manager_0014,demo_data
EMP0815,First0815,Last0815,emp0815@example.com,0800000815,2004-04-21,female,Addr_0815_CanTho,CanTho,Operations,Lead,2022-09-19,965012000.00,contract,resigned,Manager_0015,demo_data
EMP0816,First0816,Last0816,emp0816@example.com,0800000816,1985-02-19,other,Addr_0816_Hue,Hue,Finance,Manager,2019-09-22,951201524.00,intern,terminated,Manager_0016,demo_data
EMP0817,First0817,Last0817,emp0817@example.com,0800000817,1990-02-05,male,Addr_0817_NhaTrang,NhaTrang,IT,Analyst,2020-01-14,421984770.00,full-time,active,Manager_0017,demo_data
EMP0818,First0818,Last0818,emp0818@example.com,0800000818,1996-10-05,female,Addr_0818_VungTau,VungTau,HR,Engineer,2024-04-07,1023912398.00,part-time,on-leave,Manager_0018,demo_data
EMP0819,First0819,Last0819,emp0819@example.com,0800000819,1986-04-25,other,Addr_0819_BinhDuong,BinhDuong,Support,Specialist,2016-03-12,1867139044.00,contract,resigned,Manager_0019,demo_data
EMP0820,First0820,Last0820,emp0820@example.com,0800000820,1982-09-01,male,Addr_0820_BacNinh,BacNinh,Sales,Staff,2016-05-18,892061772.00,intern,terminated,Manager_0020,demo_data
EMP0821,First0821,Last0821,emp0821@example.com,0800000821,1993-09-16,female,Addr_0821_HaNoi,HaNoi,Marketing,Senior,2018-06-12,1474588425.00,full-time,active,Manager_0021,demo_data
EMP0822,First0822,Last0822,emp0822@example.com,0800000822,1991-06-09,other,Addr_0822_HoChiMinh,HoChiMinh,Operations,Lead,2015-05-16,819017887.00,part-time,on-leave,Manager_0022,demo_data
EMP0823,First0823,Last0823,emp0823@example.com,0800000823,2003-11-27,male,Addr_0823_DaNang,DaNang,Finance,Manager,2018-04-21,546486944.00,contract,resigned,Manager_0023,demo_data
EMP0824,First0824,Last0824,emp0824@example.com,0800000824,2003-10-17,female,Addr_0824_HaiPhong,HaiPhong,IT,Analyst,2015-11-29,1531779712.00,intern,terminated,Manager_0024,demo_data
EMP0825,First0825,Last0825,emp0825@example.com,0800000825,1982-11-29,other,Addr_0825_CanTho,CanTho,HR,Engineer,2025-06-24,1648598460.00,full-time,active,Manager_0025,demo_data
EMP0826,First0826,Last0826,emp0826@example.com,0800000826,1982-09-27,male,Addr_0826_Hue,Hue,Support,Specialist,2020-07-04,841443740.00,part-time,on-leave,Manager_0026,demo_data
EMP0827,First0827,Last0827,emp0827@example.com,0800000827,1999-03-21,female,Addr_0827_NhaTrang,NhaTrang,Sales,Staff,2016-07-04,1113163910.00,contract,resigned,Manager_0027,demo_data
EMP0828,First0828,Last0828,emp0828@example.com,0800000828,1999-03-12,other,Addr_0828_VungTau,VungTau,Marketing,Senior,2022-05-18,585951340.00,intern,terminated,Manager_0028,demo_data
EMP0829,First0829,Last0829,emp0829@example.com,0800000829,2002-02-24,male,Addr_0829_BinhDuong,BinhDuong,Operations,Lead,2016-06-25,1695408499.00,full-time,active,Manager_0029,demo_data
EMP0830,First0830,Last0830,emp0830@example.com,0800000830,1996-01-16,female,Addr_0830_BacNinh,BacNinh,Finance,Manager,2021-05-17,142817111.00,part-time,on-leave,Manager_0030,demo_data
EMP0831,First0831,Last0831,emp0831@example.com,0800000831,1981-10-21,other,Addr_0831_HaNoi,HaNoi,IT,Analyst,2019-11-08,1196671814.00,contract,resigned,Manager_0031,demo_data
EMP0832,First0832,Last0832,emp0832@example.com,0800000832,1984-06-28,male,Addr_0832_HoChiMinh,HoChiMinh,HR,Engineer,2021-11-01,300681588.00,intern,terminated,Manager_0032,demo_data
EMP0833,First0833,Last0833,emp0833@example.com,0800000833,2005-12-20,female,Addr_0833_DaNang,DaNang,Support,Specialist,2015-09-05,1439921443.00,full-time,active,Manager_0033,demo_data
EMP0834,First0834,Last0834,emp0834@example.com,0800000834,2005-08-28,other,Addr_0834_HaiPhong,HaiPhong,Sales,Staff,2019-11-17,294108084.00,part-time,on-leave,Manager_0034,demo_data
EMP0835,First0835,Last0835,emp0835@example.com,0800000835,1988-04-27,male,Addr_0835_CanTho,CanTho,Marketing,Senior,2025-08-08,2103255270.00,contract,resigned,Manager_0035,demo_data
EMP0836,First0836,Last0836,emp0836@example.com,0800000836,1988-09-15,female,Addr_0836_Hue,Hue,Operations,Lead,2022-06-24,620284601.00,intern,terminated,Manager_0036,demo_data
EMP0837,First0837,Last0837,emp0837@example.com,0800000837,1996-04-07,other,Addr_0837_NhaTrang,NhaTrang,Finance,Manager,2015-06-23,888447690.00,full-time,active,Manager_0037,demo_data
EMP0838,First0838,Last0838,emp0838@example.com,0800000838,1989-02-14,male,Addr_0838_VungTau,VungTau,IT,Analyst,2021-05-12,1370119780.00,part-time,on-leave,Manager_0038,demo_data
EMP0839,First0839,Last0839,emp0839@example.com,0800000839,1996-09-15,female,Addr_0839_BinhDuong,BinhDuong,HR,Engineer,2019-12-01,1113176342.00,contract,resigned,Manager_0039,demo_data
EMP0840,First0840,Last0840,emp0840@example.com,0800000840,1983-04-01,other,Addr_0840_BacNinh,BacNinh,Support,Specialist,2015-08-08,1989372938.00,intern,terminated,Manager_0040,demo_data
EMP0841,First0841,Last0841,emp0841@example.com,0800000841,2005-05-29,male,Addr_0841_HaNoi,HaNoi,Sales,Staff,2020-08-10,2035928654.00,full-time,active,Manager_0001,demo_data
EMP0842,First0842,Last0842,emp0842@example.com,0800000842,1984-03-07,female,Addr_0842_HoChiMinh,HoChiMinh,Marketing,Senior,2022-09-27,1451449288.00,part-time,on-leave,Manager_0002,demo_data
EMP0843,First0843,Last0843,emp0843@example.com,0800000843,2001-12-08,other,Addr_0843_DaNang,DaNang,Operations,Lead,2015-07-30,2067321164.00,contract,resigned,Manager_0003,demo_data
EMP0844,First0844,Last0844,emp0844@example.com,0800000844,1987-09-24,male,Addr_0844_HaiPhong,HaiPhong,Finance,Manager,2020-01-02,2129043767.00,intern,terminated,Manager_0004,demo_data
EMP0845,First0845,Last0845,emp0845@example.com,0800000845,1991-06-06,female,Addr_0845_CanTho,CanTho,IT,Analyst,2015-06-17,718536056.00,full-time,active,Manager_0005,demo_data
EMP0846,First0846,Last0846,emp0846@example.com,0800000846,1983-03-28,other,Addr_0846_Hue,Hue,HR,Engineer,2023-01-31,830929890.00,part-time,on-leave,Manager_0006,demo_data
EMP0847,First0847,Last0847,emp0847@example.com,0800000847,1994-06-06,male,Addr_0847_NhaTrang,NhaTrang,Support,Specialist,2015-05-07,240311326.00,contract,resigned,Manager_0007,demo_data
EMP0848,First0848,Last0848,emp0848@example.com,0800000848,1990-05-05,female,Addr_0848_VungTau,VungTau,Sales,Staff,2024-11-12,1327428048.00,intern,terminated,Manager_0008,demo_data
EMP0849,First0849,Last0849,emp0849@example.com,0800000849,1984-09-16,other,Addr_0849_BinhDuong,BinhDuong,Marketing,Senior,2023-09-26,79982091.00,full-time,active,Manager_0009,demo_data
EMP0850,First0850,Last0850,emp0850@example.com,0800000850,1999-06-06,male,Addr_0850_BacNinh,BacNinh,Operations,Lead,2023-06-15,2077991818.00,part-time,on-leave,Manager_0010,demo_data
EMP0851,First0851,Last0851,emp0851@example.com,0800000851,2003-02-27,female,Addr_0851_HaNoi,HaNoi,Finance,Manager,2019-11-22,660130052.00,contract,resigned,Manager_0011,demo_data
EMP0852,First0852,Last0852,emp0852@example.com,0800000852,1990-08-06,other,Addr_0852_HoChiMinh,HoChiMinh,IT,Analyst,2015-10-05,426344135.00,intern,terminated,Manager_0012,demo_data
EMP0853,First0853,Last0853,emp0853@example.com,0800000853,2000-02-25,male,Addr_0853_DaNang,DaNang,HR,Engineer,2025-05-21,1074839773.00,full-time,active,Manager_0013,demo_data
EMP0854,First0854,Last0854,emp0854@example.com,0800000854,1990-10-12,female,Addr_0854_HaiPhong,HaiPhong,Support,Specialist,2017-11-07,493452197.00,part-time,on-leave,Manager_0014,demo_data
EMP0855,First0855,Last0855,emp0855@example.com,0800000855,1982-08-25,other,Addr_0855_CanTho,CanTho,Sales,Staff,2016-01-01,168830000.00,contract,resigned,Manager_0015,demo_data
EMP0856,First0856,Last0856,emp0856@example.com,0800000856,1999-01-26,male,Addr_0856_Hue,Hue,Marketing,Senior,2023-10-18,1394993395.00,intern,terminated,Manager_0016,demo_data
EMP0857,First0857,Last0857,emp0857@example.com,0800000857,1991-06-05,female,Addr_0857_NhaTrang,NhaTrang,Operations,Lead,2019-01-16,2099170251.00,full-time,active,Manager_0017,demo_data
EMP0858,First0858,Last0858,emp0858@example.com,0800000858,1994-04-02,other,Addr_0858_VungTau,VungTau,Finance,Manager,2018-06-23,1547873253.00,part-time,on-leave,Manager_0018,demo_data
EMP0859,First0859,Last0859,emp0859@example.com,0800000859,1990-01-08,male,Addr_0859_BinhDuong,BinhDuong,IT,Analyst,2016-01-11,902411296.00,contract,resigned,Manager_0019,demo_data
EMP0860,First0860,Last0860,emp0860@example.com,0800000860,1996-01-01,female,Addr_0860_BacNinh,BacNinh,HR,Engineer,2017-11-08,1197398411.00,intern,terminated,Manager_0020,demo_data
EMP0861,First0861,Last0861,emp0861@example.com,0800000861,1996-10-22,other,Addr_0861_HaNoi,HaNoi,Support,Specialist,2023-05-12,1508475459.00,full-time,active,Manager_0021,demo_data
EMP0862,First0862,Last0862,emp0862@example.com,0800000862,1998-11-27,male,Addr_0862_HoChiMinh,HoChiMinh,Sales,Staff,2018-03-02,1129423501.00,part-time,on-leave,Manager_0022,demo_data
EMP0863,First0863,Last0863,emp0863@example.com,0800000863,2005-01-01,female,Addr_0863_DaNang,DaNang,Marketing,Senior,2022-01-07,738698500.00,contract,resigned,Manager_0023,demo_data
EMP0864,First0864,Last0864,emp0864@example.com,0800000864,1990-02-08,other,Addr_0864_HaiPhong,HaiPhong,Operations,Lead,2024-11-28,1350357265.00,intern,terminated,Manager_0024,demo_data
EMP0865,First0865,Last0865,emp0865@example.com,0800000865,1992-08-07,male,Addr_0865_CanTho,CanTho,Finance,Manager,2016-03-19,335737772.00,full-time,active,Manager_0025,demo_data
EMP0866,First0866,Last0866,emp0866@example.com,0800000866,1996-10-26,female,Addr_0866_Hue,Hue,IT,Analyst,2015-11-21,1972218339.00,part-time,on-leave,Manager_0026,demo_data
EMP0867,First0867,Last0867,emp0867@example.com,0800000867,1993-09-03,other,Addr_0867_NhaTrang,NhaTrang,HR,Engineer,2024-09-25,169788805.00,contract,resigned,Manager_0027,demo_data
EMP0868,First0868,Last0868,emp0868@example.com,0800000868,1982-10-18,male,Addr_0868_VungTau,VungTau,Support,Specialist,2021-04-24,769474616.00,intern,terminated,Manager_0028,demo_data
EMP0869,First0869,Last0869,emp0869@example.com,0800000869,2005-08-13,female,Addr_0869_BinhDuong,BinhDuong,Sales,Staff,2017-03-19,1895942099.00,full-time,active,Manager_0029,demo_data
EMP0870,First0870,Last0870,emp0870@example.com,0800000870,1997-07-01,other,Addr_0870_BacNinh,BacNinh,Marketing,Senior,2022-04-18,2047272910.00,part-time,on-leave,Manager_0030,demo_data
EMP0871,First0871,Last0871,emp0871@example.com,0800000871,1984-05-30,male,Addr_0871_HaNoi,HaNoi,Operations,Lead,2019-03-29,1262142145.00,contract,resigned,Manager_0031,demo_data
EMP0872,First0872,Last0872,emp0872@example.com,0800000872,2001-03-19,female,Addr_0872_HoChiMinh,HoChiMinh,Finance,Manager,2021-07-11,163130770.00,intern,terminated,Manager_0032,demo_data
EMP0873,First0873,Last0873,emp0873@example.com,0800000873,1997-01-09,other,Addr_0873_DaNang,DaNang,IT,Analyst,2015-03-08,1110445981.00,full-time,active,Manager_0033,demo_data
EMP0874,First0874,Last0874,emp0874@example.com,0800000874,1981-06-14,male,Addr_0874_HaiPhong,HaiPhong,HR,Engineer,2021-06-28,649918085.00,part-time,on-leave,Manager_0034,demo_data
EMP0875,First0875,Last0875,emp0875@example.com,0800000875,2000-11-29,female,Addr_0875_CanTho,CanTho,Support,Specialist,2025-06-02,1905868631.00,contract,resigned,Manager_0035,demo_data
EMP0876,First0876,Last0876,emp0876@example.com,0800000876,2004-12-06,other,Addr_0876_Hue,Hue,Sales,Staff,2016-06-10,1657501182.00,intern,terminated,Manager_0036,demo_data
EMP0877,First0877,Last0877,emp0877@example.com,0800000877,2003-12-21,male,Addr_0877_NhaTrang,NhaTrang,Marketing,Senior,2020-01-29,2113864702.00,full-time,active,Manager_0037,demo_data
EMP0878,First0878,Last0878,emp0878@example.com,0800000878,2000-02-05,female,Addr_0878_VungTau,VungTau,Operations,Lead,2015-01-12,1460263105.00,part-time,on-leave,Manager_0038,demo_data
EMP0879,First0879,Last0879,emp0879@example.com,0800000879,1988-10-16,other,Addr_0879_BinhDuong,BinhDuong,Finance,Manager,2015-06-24,1088237927.00,contract,resigned,Manager_0039,demo_data
EMP0880,First0880,Last0880,emp0880@example.com,0800000880,2000-11-07,male,Addr_0880_BacNinh,BacNinh,IT,Analyst,2015-04-01,1736358069.00,intern,terminated,Manager_0040,demo_data
EMP0881,First0881,Last0881,emp0881@example.com,0800000881,2001-11-03,female,Addr_0881_HaNoi,HaNoi,HR,Engineer,2023-10-05,422508792.00,full-time,active,Manager_0001,demo_data
EMP0882,First0882,Last0882,emp0882@example.com,0800000882,2001-03-01,other,Addr_0882_HoChiMinh,HoChiMinh,Support,Specialist,2019-03-08,1862772278.00,part-time,on-leave,Manager_0002,demo_data
EMP0883,First0883,Last0883,emp0883@example.com,0800000883,1983-01-22,male,Addr_0883_DaNang,DaNang,Sales,Staff,2017-08-28,2044016686.00,contract,resigned,Manager_0003,demo_data
EMP0884,First0884,Last0884,emp0884@example.com,0800000884,1991-12-18,female,Addr_0884_HaiPhong,HaiPhong,Marketing,Senior,2021-10-21,1501848132.00,intern,terminated,Manager_0004,demo_data
EMP0885,First0885,Last0885,emp0885@example.com,0800000885,1982-03-23,other,Addr_0885_CanTho,CanTho,Operations,Lead,2022-11-14,850647592.00,full-time,active,Manager_0005,demo_data
EMP0886,First0886,Last0886,emp0886@example.com,0800000886,1995-09-06,male,Addr_0886_Hue,Hue,Finance,Manager,2016-06-19,1910058008.00,part-time,on-leave,Manager_0006,demo_data
EMP0887,First0887,Last0887,emp0887@example.com,0800000887,1990-09-25,female,Addr_0887_NhaTrang,NhaTrang,IT,Analyst,2021-10-21,751541210.00,contract,resigned,Manager_0007,demo_data
EMP0888,First0888,Last0888,emp0888@example.com,0800000888,2003-06-11,other,Addr_0888_VungTau,VungTau,HR,Engineer,2019-04-24,2162355688.00,intern,terminated,Manager_0008,demo_data
EMP0889,First0889,Last0889,emp0889@example.com,0800000889,1981-12-05,male,Addr_0889_BinhDuong,BinhDuong,Support,Specialist,2018-01-11,1552257073.00,full-time,active,Manager_0009,demo_data
EMP0890,First0890,Last0890,emp0890@example.com,0800000890,1992-04-04,female,Addr_0890_BacNinh,BacNinh,Sales,Staff,2025-04-26,962381483.00,part-time,on-leave,Manager_0010,demo_data
EMP0891,First0891,Last0891,emp0891@example.com,0800000891,2003-11-13,other,Addr_0891_HaNoi,HaNoi,Marketing,Senior,2016-08-03,699143935.00,contract,resigned,Manager_0011,demo_data
EMP0892,First0892,Last0892,emp0892@example.com,0800000892,1997-08-22,male,Addr_0892_HoChiMinh,HoChiMinh,Operations,Lead,2017-01-20,1863184333.00,intern,terminated,Manager_0012,demo_data
EMP0893,First0893,Last0893,emp0893@example.com,0800000893,1982-08-27,female,Addr_0893_DaNang,DaNang,Finance,Manager,2017-02-09,1945958784.00,full-time,active,Manager_0013,demo_data
