name,email,phone,location,total_spent,order_count,level,created_at,last_purchase_at
Customer_0677,customer0677@example.com,0900000677,NhaTrang,4739034,230,new,2023-07-09T00:00:00,2025-10-28T10:00:00
Customer_0678,customer0678@example.com,0900000678,VungTau,13166122,152,new,2023-01-08T00:00:00,2024-06-28T10:00:00
Customer_0679,customer0679@example.com,0900000679,BinhDuong,3080061,165,new,2023-02-25T00:00:00,2025-03-25T10:00:00
Customer_0680,customer0680@example.com,0900000680,BacNinh,2885199,29,new,2023-01-04T00:00:00,2024-04-23T10:00:00
Customer_0681,customer0681@example.com,0900000681,HaNoi,19246092,71,new,2025-08-02T00:00:00,2025-07-28T10:00:00
Customer_0682,customer0682@example.com,0900000682,HoChiMinh,19277609,119,new,2024-01-16T00:00:00,2024-07-03T10:00:00
Customer_0683,customer0683@example.com,0900000683,DaNang,3728137,38,new,2024-10-01T00:00:00,2024-09-10T10:00:00
Customer_0684,customer0684@example.com,0900000684,HaiPhong,14164122,28,new,2023-12-12T00:00:00,2024-04-28T10:00:00
Customer_0685,customer0685@example.com,0900000685,CanTho,10115881,184,new,2024-01-05T00:00:00,2024-07-04T10:00:00
Customer_0686,customer0686@example.com,0900000686,Hue,3112103,149,new,2023-02-19T00:00:00,2024-01-23T10:00:00
Customer_0687,customer0687@example.com,0900000687,NhaTrang,19405891,36,new,2025-01-20T00:00:00,2025-04-17T10:00:00
Customer_0688,customer0688@example.com,0900000688,VungTau,11017770,152,new,2023-07-24T00:00:00,2025-05-30T10:00:00
Customer_0689,customer0689@example.com,0900000689,BinhDuong,16353831,66,new,2024-12-12T00:00:00,2024-09-27T10:00:00
Customer_0690,customer0690@example.com,0900000690,BacNinh,6500630,233,new,2024-06-17T00:00:00,2024-02-11T10:00:00
Customer_0691,customer0691@example.com,0900000691,HaNoi,13839630,114,new,2025-07-04T00:00:00,2024-04-01T10:00:00
Customer_0692,customer0692@example.com,0900000692,HoChiMinh,3826162,198,new,2025-10-17T00:00:00,2024-06-29T10:00:00
Customer_0693,customer0693@example.com,0900000693,DaNang,3933511,90,new,2023-06-18T00:00:00,2025-05-26T10:00:00
Customer_0694,customer0694@example.com,0900000694,HaiPhong,2839508,223,new,2023-09-23T00:00:00,2025-04-28T10:00:00
Customer_0695,customer0695@example.com,0900000695,CanTho,14017674,211,new,2025-12-27T00:00:00,2024-10-24T10:00:00
Customer_0696,customer0696@example.com,0900000696,Hue,14116219,181,new,2023-03-07T00:00:00,2024-01-18T10:00:00
Customer_0697,customer0697@example.com,0900000697,NhaTrang,7859742,46,new,2025-06-18T00:00:00,2024-11-24T10:00:00
Customer_0698,customer0698@example.com,0900000698,VungTau,17039513,209,new,2025-03-13T00:00:00,2024-12-14T10:00:00
Customer_0699,customer0699@example.com,0900000699,BinhDuong,15632134,2,new,2025-06-18T00:00:00,2024-04-07T10:00:00
Customer_0700,customer0700@example.com,0900000700,BacNinh,5817196,178,new,2025-09-20T00:00:00,2024-06-19T10:00:00
Customer_0701,customer0701@example.com,0900000701,HaNoi,11711809,123,new,2025-07-14T00:00:00,2024-05-25T10:00:00
Customer_0702,customer0702@example.com,0900000702,HoChiMinh,18676138,33,new,2023-10-28T00:00:00,2025-09-02T10:00:00
Customer_0703,customer0703@example.com,0900000703,DaNang,13615615,69,new,2025-12-12T00:00:00,2024-07-28T10:00:00
Customer_0704,customer0704@example.com,0900000704,HaiPhong,19132388,248,new,2025-01-31T00:00:00,2025-03-16T10:00:00
Customer_0705,customer0705@example.com,0900000705,CanTho,4547224,26,new,2023-10-01T00:00:00,2024-07-16T10:00:00
Customer_0706,customer0706@example.com,0900000706,Hue,3080033,125,new,2025-07-31T00:00:00,2024-08-24T10:00:00
Customer_0707,customer0707@example.com,0900000707,NhaTrang,12079863,145,new,2023-06-16T00:00:00,2024-01-25T10:00:00
Customer_0708,customer0708@example.com,0900000708,VungTau,8956874,63,new,2025-05-08T00:00:00,2024-03-19T10:00:00
Customer_0709,customer0709@example.com,0900000709,BinhDuong,14866199,183,new,2024-09-27T00:00:00,2024-10-16T10:00:00
Customer_0710,customer0710@example.com,0900000710,BacNinh,2328481,136,new,2024-12-29T00:00:00,2024-07-07T10:00:00
Customer_0711,customer0711@example.com,0900000711,HaNoi,11134377,77,new,2025-10-31T00:00:00,2025-08-11T10:00:00
Customer_0712,customer0712@example.com,0900000712,HoChiMinh,3426636,183,new,2023-06-03T00:00:00,2024-12-24T10:00:00
Customer_0713,customer0713@example.com,0900000713,DaNang,6199293,230,new,2024-01-18T00:00:00,2024-07-19T10:00:00
Customer_0714,customer0714@example.com,0900000714,HaiPhong,19047681,230,new,2025-04-08T00:00:00,2025-01-23T10:00:00
Customer_0715,customer0715@example.com,0900000715,CanTho,13592327,59,new,2024-02-18T00:00:00,2024-12-10T10:00:00
Customer_0716,customer0716@example.com,0900000716,Hue,1664271,59,new,2024-11-12T00:00:00,2024-04-25T10:00:00
Customer_0717,customer0717@example.com,0900000717,NhaTrang,17072711,157,new,2024-12-21T00:00:00,2025-05-04T10:00:00
Customer_0718,customer0718@example.com,0900000718,VungTau,19006489,13,new,2025-07-11T00:00:00,2024-08-03T10:00:00
Customer_0719,customer0719@example.com,0900000719,BinhDuong,3214617,162,new,2025-12-24T00:00:00,2024-11-05T10:00:00
Customer_0720,customer0720@example.com,0900000720,BacNinh,10311520,132,new,2023-10-08T00:00:00,2025-05-17T10:00:00
Customer_0721,customer0721@example.com,0900000721,HaNoi,12400031,95,new,2024-03-09T00:00:00,2024-06-04T10:00:00
Customer_0722,customer0722@example.com,0900000722,HoChiMinh,9646229,72,new,2024-12-22T00:00:00,2024-11-05T10:00:00
Customer_0723,customer0723@example.com,0900000723,DaNang,12628071,165,new,2023-09-15T00:00:00,2024-02-24T10:00:00
Customer_0724,customer0724@example.com,0900000724,HaiPhong,13889093,48,new,2023-09-18T00:00:00,2024-08-19T10:00:00
Customer_0725,customer0725@example.com,0900000725,CanTho,3847238,87,new,2024-11-01T00:00:00,2024-02-11T10:00:00
Customer_0726,customer0726@example.com,0900000726,Hue,5815150,52,new,2024-06-20T00:00:00,2025-07-26T10:00:00
Customer_0727,customer0727@example.com,0900000727,NhaTrang,9394991,164,new,2024-10-01T00:00:00,2024-02-18T10:00:00
Customer_0728,customer0728@example.com,0900000728,VungTau,6790506,240,new,2024-03-01T00:00:00,2025-05-20T10:00:00
Customer_0729,customer0729@example.com,0900000729,BinhDuong,8480008,67,new,2024-11-04T00:00:00,2024-10-01T10:00:00
Customer_0730,customer0730@example.com,0900000730,BacNinh,7244661,207,new,2023-08-27T00:00:00,2025-03-13T10:00:00
Customer_0731,customer0731@example.com,0900000731,HaNoi,11938068,209,new,2024-03-19T00:00:00,2025-09-10T10:00:00
Customer_0732,customer0732@example.com,0900000732,HoChiMinh,5316537,219,new,2023-01-07T00:00:00,2025-12-26T10:00:00
Customer_0733,customer0733@example.com,0900000733,DaNang,6814564,86,new,2023-01-13T00:00:00,2024-09-14T10:00:00
Customer_0734,customer0734@example.com,0900000734,HaiPhong,11774350,143,new,2023-11-03T00:00:00,2025-11-27T10:00:00
Customer_0735,customer0735@example.com,0900000735,CanTho,13626940,127,new,2023-03-04T00:00:00,2024-07-10T10:00:00
Customer_0736,customer0736@example.com,0900000736,Hue,5469637,138,new,2025-01-16T00:00:00,2024-02-19T10:00:00
Customer_0737,customer0737@example.com,0900000737,NhaTrang,1971182,182,new,2025-01-18T00:00:00,2025-07-23T10:00:00
Customer_0738,customer0738@example.com,0900000738,VungTau,6828465,171,new,2023-02-11T00:00:00,2025-04-11T10:00:00
Customer_0739,customer0739@example.com,0900000739,BinhDuong,18426501,55,new,2024-08-11T00:00:00,2024-02-24T10:00:00
Customer_0740,customer0740@example.com,0900000740,BacNinh,19730479,115,new,2024-06-14T00:00:00,2025-05-11T10:00:00
Customer_0741,customer0741@example.com,0900000741,HaNoi,12723003,45,new,2023-03-02T00:00:00,2025-05-04T10:00:00
Customer_0742,customer0742@example.com,0900000742,HoChiMinh,3751260,242,new,2023-02-12T00:00:00,2025-06-11T10:00:00
Customer_0743,customer0743@example.com,0900000743,DaNang,9423340,25,new,2023-10-22T00:00:00,2024-08-19T10:00:00
Customer_0744,customer0744@example.com,0900000744,HaiPhong,19276533,105,new,2025-07-18T00:00:00,2025-11-30T10:00:00
Customer_0745,customer0745@example.com,0900000745,CanTho,17313609,122,new,2025-02-24T00:00:00,2024-04-03T10:00:00
Customer_0746,customer0746@example.com,0900000746,Hue,13331688,41,new,2025-08-18T00:00:00,2024-05-17T10:00:00
Customer_0747,customer0747@example.com,0900000747,NhaTrang,12829110,203,new,2025-05-22T00:00:00,2025-02-19T10:00:00
Customer_0748,customer0748@example.com,0900000748,VungTau,14788609,106,new,2025-04-09T00:00:00,2025-08-16T10:00:00
Customer_0749,customer0749@example.com,0900000749,BinhDuong,3855613,156,new,2023-07-01T00:00:00,2025-08-03T10:00:00
Customer_0750,customer0750@example.com,0900000750,BacNinh,16014823,237,new,2025-08-16T00:00:00,2024-12-28T10:00:00
Customer_0751,customer0751@example.com,0900000751,HaNoi,15321517,194,new,2023-09-28T00:00:00,2024-08-06T10:00:00
Customer_0752,customer0752@example.com,0900000752,HoChiMinh,10443391,101,new,2023-07-14T00:00:00,2025-06-09T10:00:00
Customer_0753,customer0753@example.com,0900000753,DaNang,18334149,32,new,2025-11-12T00:00:00,2024-08-30T10:00:00
Customer_0754,customer0754@example.com,0900000754,HaiPhong,14944283,60,new,2025-02-01T00:00:00,2024-07-10T10:00:00
Customer_0755,customer0755@example.com,0900000755,CanTho,14295897,32,new,2025-04-08T00:00:00,2024-11-24T10:00:00
Customer_0756,customer0756@example.com,0900000756,Hue,2712213,88,new,2023-08-04T00:00:00,2024-10-01T10:00:00
Customer_0757,customer0757@example.com,0900000757,NhaTrang,1590519,45,new,2025-03-10T00:00:00,2025-01-28T10:00:00
Customer_0758,customer0758@example.com,0900000758,VungTau,19656351,144,new,2023-03-05T00:00:00,2025-01-11T10:00:00
Customer_0759,customer0759@example.com,0900000759,BinhDuong,18471585,206,new,2025-07-02T00:00:00,2025-04-09T10:00:00
Customer_0760,customer0760@example.com,0900000760,BacNinh,19774691,62,new,2023-02-14T00:00:00,2024-05-02T10:00:00
Customer_0761,customer0761@example.com,0900000761,HaNoi,18357467,235,new,2023-07-22T00:00:00,2024-03-01T10:00:00
Customer_0762,customer0762@example.com,0900000762,HoChiMinh,15710539,146,new,2025-05-23T00:00:00,2025-04-13T10:00:00
Customer_0763,customer0763@example.com,0900000763,DaNang,19965409,80,new,2024-01-29T00:00:00,2025-03-25T10:00:00
Customer_0764,customer0764@example.com,0900000764,HaiPhong,3048406,204,new,2025-08-26T00:00:00,2025-06-15T10:00:00
Customer_0765,customer0765@example.com,0900000765,CanTho,17910285,4,new,2025-03-28T00:00:00,2025-09-04T10:00:00
Customer_0766,customer0766@example.com,0900000766,Hue,8312528,139,new,2024-08-05T00:00:00,2025-11-19T10:00:00
Customer_0767,customer0767@example.com,0900000767,NhaTrang,17181355,40,new,2023-05-21T00:00:00,2024-09-02T10:00:00
Customer_0768,customer0768@example.com,0900000768,VungTau,10454545,60,new,2023-03-11T00:00:00,2024-06-06T10:00:00
Customer_0769,customer0769@example.com,0900000769,BinhDuong,14045732,181,new,2024-06-22T00:00:00,2025-05-17T10:00:00
Customer_0770,customer0770@example.com,0900000770,BacNinh,17100378,75,new,2023-10-06T00:00:00,2024-04-30T10:00:00
Customer_0771,customer0771@example.com,0900000771,HaNoi,8289126,190,new,2024-10-17T00:00:00,2025-01-20T10:00:00
Customer_0772,customer0772@example.com,0900000772,HoChiMinh,11667477,107,new,2024-03-25T00:00:00,2024-08-10T10:00:00
Customer_0773,customer0773@example.com,0900000773,DaNang,2695475,159,new,2024-02-20T00:00:00,2024-05-07T10:00:00
Customer_0774,customer0774@example.com,0900000774,HaiPhong,11908909,131,new,2023-03-03T00:00:00,2025-07-22T10:00:00
Customer_0775,customer0775@example.com,0900000775,CanTho,11195966,161,new,2024-05-17T00:00:00,2024-11-21T10:00:00
Customer_0776,customer0776@example.com,0900000776,Hue,19455335,155,new,2023-08-14T00:00:00,2024-03-01T10:00:00
Customer_0777,customer0777@example.com,0900000777,NhaTrang,13313942,203,new,2025-02-06T00:00:00,2025-12-24T10:00:00
Customer_0778,customer0778@example.com,0900000778,VungTau,5838356,208,new,2024-08-28T00:00:00,2025-01-31T10:00:00
Customer_0779,customer0779@example.com,0900000779,BinhDuong,16614541,196,new,2023-03-09T00:00:00,2025-09-07T10:00:00
Customer_0780,customer0780@example.com,0900000780,BacNinh,11289648,234,new,2024-02-15T00:00:00,2024-01-31T10:00:00
Customer_0781,customer0781@example.com,0900000781,HaNoi,7433244,2,new,2024-08-17T00:00:00,2025-01-22T10:00:00
Customer_0782,customer0782@example.com,0900000782,HoChiMinh,11086342,55,new,2024-01-23T00:00:00,2024-02-04T10:00:00
Customer_0783,customer0783@example.com,0900000783,DaNang,6200177,200,new,2023-04-23T00:00:00,2025-02-25T10:00:00
Customer_0784,customer0784@example.com,0900000784,HaiPhong,1535910,48,new,2025-10-15T00:00:00,2025-06-25T10:00:00
Customer_0785,customer0785@example.com,0900000785,CanTho,12301236,218,new,2025-12-28T00:00:00,2025-08-30T10:00:00
Customer_0786,customer0786@example.com,0900000786,Hue,3068326,55,new,2023-03-15T00:00:00,2024-02-29T10:00:00
Customer_0787,customer0787@example.com,0900000787,NhaTrang,19481613,38,new,2024-03-05T00:00:00,2025-08-26T10:00:00
Customer_0788,customer0788@example.com,0900000788,VungTau,1449378,199,new,2025-06-17T00:00:00,2024-05-15T10:00:00
Customer_0789,customer0789@example.com,0900000789,BinhDuong,13154327,227,new,2024-06-21T00:00:00,2025-10-08T10:00:00
Customer_0790,customer0790@example.com,0900000790,BacNinh,2031553,235,new,2024-12-30T00:00:00,2024-09-02T10:00:00
Customer_0791,customer0791@example.com,0900000791,HaNoi,4627891,210,new,2024-11-13T00:00:00,2025-02-27T10:00:00
Customer_0792,customer0792@example.com,0900000792,HoChiMinh,19298118,238,new,2024-10-21T00:00:00,2024-11-10T10:00:00
Customer_0793,customer0793@example.com,0900000793,DaNang,8268479,82,new,2024-12-04T00:00:00,2024-10-18T10:00:00
Customer_0794,customer0794@example.com,0900000794,HaiPhong,16228204,203,new,2025-04-06T00:00:00,2024-06-15T10:00:00
Customer_0795,customer0795@example.com,0900000795,CanTho,16956154,27,new,2025-10-03T00:00:00,2024-02-05T10:00:00
Customer_0796,customer0796@example.com,0900000796,Hue,15195928,125,new,2023-10-13T00:00:00,2024-01-03T10:00:00
Customer_0797,customer0797@example.com,0900000797,NhaTrang,1489293,210,new,2023-06-01T00:00:00,2025-09-13T10:00:00
Customer_0798,customer0798@example.com,0900000798,VungTau,7690803,192,new,2025-08-31T00:00:00,2024-08-02T10:00:00
Customer_0799,customer0799@example.com,0900000799,BinhDuong,11530139,58,new,2024-07-30T00:00:00,2025-02-25T10:00:00
Customer_0800,customer0800@example.com,0900000800,BacNinh,15048999,190,new,2024-06-11T00:00:00,2024-03-29T10:00:00
Customer_0801,customer0801@example.com,0900000801,HaNoi,14016869,12,new,2023-02-19T00:00:00,2024-08-26T10:00:00
Customer_0802,customer0802@example.com,0900000802,HoChiMinh,19059569,154,new,2025-11-18T00:00:00,2025-08-29T10:00:00
Customer_0803,customer0803@example.com,0900000803,DaNang,7862917,135,new,2025-02-14T00:00:00,2024-03-20T10:00:00
Customer_0804,customer0804@example.com,0900000804,HaiPhong,11212207,193,new,2025-05-09T00:00:00,2024-04-21T10:00:00
Customer_0805,customer0805@example.com,0900000805,CanTho,8110298,244,new,2024-04-18T00:00:00,2025-07-14T10:00:00
Customer_0806,customer0806@example.com,0900000806,Hue,2479772,249,new,2025-10-18T00:00:00,2024-02-26T10:00:00
Customer_0807,customer0807@example.com,0900000807,NhaTrang,7847995,146,new,2024-10-15T00:00:00,2025-08-31T10:00:00
Customer_0808,customer0808@example.com,0900000808,VungTau,17406038,123,new,2024-06-03T00:00:00,2024-02-22T10:00:00
Customer_0809,customer0809@example.com,0900000809,BinhDuong,7944581,183,new,2023-11-19T00:00:00,2025-12-08T10:00:00
Customer_0810,customer0810@example.com,0900000810,BacNinh,4498038,137,new,2025-08-06T00:00:00,2024-11-19T10:00:00
Customer_0811,customer0811@example.com,0900000811,HaNoi,18913657,51,new,2023-05-06T00:00:00,2025-05-08T10:00:00
Customer_0812,customer0812@example.com,0900000812,HoChiMinh,19380309,134,new,2023-12-25T00:00:00,2025-09-10T10:00:00
Customer_0813,customer0813@example.com,0900000813,DaNang,4392870,78,new,2024-02-15T00:00:00,2024-01-28T10:00:00
Customer_0814,customer0814@example.com,0900000814,HaiPhong,18472870,181,new,2023-07-24T00:00:00,2025-01-13T10:00:00
Customer_0815,customer0815@example.com,0900000815,CanTho,19015241,3,new,2025-12-28T00:00:00,2024-03-20T10:00:00
Customer_0816,customer0816@example.com,0900000816,Hue,5077911,93,new,2025-12-28T00:00:00,2024-05-04T10:00:00
Customer_0817,customer0817@example.com,0900000817,NhaTrang,18763945,42,new,2023-10-02T00:00:00,2024-05-01T10:00:00
Customer_0818,customer0818@example.com,0900000818,VungTau,19395468,167,new,2025-10-13T00:00:00,2025-11-29T10:00:00
Customer_0819,customer0819@example.com,0900000819,BinhDuong,7422111,146,new,2025-07-13T00:00:00,2024-10-05T10:00:00
Customer_0820,customer0820@example.com,0900000820,BacNinh,18327948,56,new,2023-09-23T00:00:00,2024-12-25T10:00:00
Customer_0821,customer0821@example.com,0900000821,HaNoi,2519508,39,new,2023-02-13T00:00:00,2025-02-14T10:00:00
Customer_0822,customer0822@example.com,0900000822,HoChiMinh,2395099,46,new,2025-06-21T00:00:00,2024-10-05T10:00:00
Customer_0823,customer0823@example.com,0900000823,DaNang,19162048,149,new,2024-08-02T00:00:00,2024-02-18T10:00:00
Customer_0824,customer0824@example.com,0900000824,HaiPhong,19824235,190,new,2025-06-11T00:00:00,2025-01-03T10:00:00
Customer_0825,customer0825@example.com,0900000825,CanTho,7955281,237,new,2025-02-20T00:00:00,2024-12-01T10:00:00
Customer_0826,customer0826@example.com,0900000826,Hue,9362104,239,new,2024-08-17T00:00:00,2024-05-14T10:00:00
Customer_0827,customer0827@example.com,0900000827,NhaTrang,15827192,150,new,2023-05-11T00:00:00,2025-07-20T10:00:00
Customer_0828,customer0828@example.com,0900000828,VungTau,8695560,54,new,2025-02-18T00:00:00,2024-04-02T10:00:00
Customer_0829,customer0829@example.com,0900000829,BinhDuong,2956339,77,new,2025-02-27T00:00:00,2025-02-17T10:00:00
Customer_0830,customer0830@example.com,0900000830,BacNinh,2860628,210,new,2024-07-24T00:00:00,2025-11-21T10:00:00
Customer_0831,customer0831@example.com,0900000831,HaNoi,13989602,110,new,2025-04-25T00:00:00,2025-10-12T10:00:00
Customer_0832,customer0832@example.com,0900000832,HoChiMinh,15142653,102,new,2024-02-16T00:00:00,2025-06-16T10:00:00
Customer_0833,customer0833@example.com,0900000833,DaNang,11382287,123,new,2024-11-12T00:00:00,2025-02-25T10:00:00
Customer_0834,customer0834@example.com,0900000834,HaiPhong,18374251,23,new,2025-09-05T00:00:00,2024-01-10T10:00:00
Customer_0835,customer0835@example.com,0900000835,CanTho,19239346,191,new,2024-02-29T00:00:00,2024-07-07T10:00:00
Customer_0836,customer0836@example.com,0900000836,Hue,4705973,179,new,2024-08-16T00:00:00,2024-09-28T10:00:00
Customer_0837,customer0837@example.com,0900000837,NhaTrang,16504283,219,new,2025-11-10T00:00:00,2025-02-13T10:00:00
Customer_0838,customer0838@example.com,0900000838,VungTau,10054973,244,new,2025-01-17T00:00:00,2024-11-08T10:00:00
Customer_0839,customer0839@example.com,0900000839,BinhDuong,1865287,53,new,2023-12-16T00:00:00,2024-12-13T10:00:00
Customer_0840,customer0840@example.com,0900000840,BacNinh,18827114,8,new,2024-04-01T00:00:00,2025-12-28T10:00:00
Customer_0841,customer0841@example.com,0900000841,HaNoi,9983263,221,new,2025-09-21T00:00:00,2024-06-28T10:00:00
Customer_0842,customer0842@example.com,0900000842,HoChiMinh,6756950,70,new,2024-04-02T00:00:00,2024-08-21T10:00:00
Customer_0843,customer0843@example.com,0900000843,DaNang,17981821,116,new,2023-12-31T00:00:00,2024-01-04T10:00:00
Customer_0844,customer0844@example.com,0900000844,HaiPhong,13767079,152,new,2024-02-17T00:00:00,2024-05-11T10:00:00
Customer_0845,customer0845@example.com,0900000845,CanTho,3822301,58,new,2025-09-19T00:00:00,2025-08-22T10:00:00
Customer_0846,customer0846@example.com,0900000846,Hue,13687064,5,new,2024-06-30T00:00:00,2024-09-23T10:00:00
Customer_0847,customer0847@example.com,0900000847,NhaTrang,5739103,231,new,2024-09-29T00:00:00,2025-11-13T10:00:00
Customer_0848,customer0848@example.com,0900000848,VungTau,12344842,212,new,2023-01-06T00:00:00,2024-11-03T10:00:00
Customer_0849,customer0849@example.com,0900000849,BinhDuong,5511791,144,new,2023-03-06T00:00:00,2025-11-04T10:00:00
Customer_0850,customer0850@example.com,0900000850,BacNinh,6411195,141,new,2025-02-14T00:00:00,2024-12-06T10:00:00
Customer_0851,customer0851@example.com,0900000851,HaNoi,10895263,168,new,2025-02-23T00:00:00,2025-02-03T10:00:00
Customer_0852,customer0852@example.com,0900000852,HoChiMinh,4988997,6,new,2023-10-09T00:00:00,2025-01-12T10:00:00
Customer_0853,customer0853@example.com,0900000853,DaNang,6853891,139,new,2025-12-28T00:00:00,2024-12-08T10:00:00
Customer_0854,customer0854@example.com,0900000854,HaiPhong,13901863,217,new,2025-08-07T00:00:00,2025-10-07T10:00:00
Customer_0855,customer0855@example.com,0900000855,CanTho,15826605,63,new,2025-07-05T00:00:00,2025-07-02T10:00:00
Customer_0856,customer0856@example.com,0900000856,Hue,12979442,18,new,2025-04-27T00:00:00,2025-06-05T10:00:00
Customer_0857,customer0857@example.com,0900000857,NhaTrang,1706608,246,new,2025-06-23T00:00:00,2024-06-24T10:00:00
Customer_0858,customer0858@example.com,0900000858,VungTau,13900963,86,new,2023-02-19T00:00:00,2025-12-18T10:00:00
Customer_0859,customer0859@example.com,0900000859,BinhDuong,13076227,163,new,2024-01-12T00:00:00,2024-11-17T10:00:00
Customer_0860,customer0860@example.com,0900000860,BacNinh,14699879,159,new,2025-02-28T00:00:00,2024-02-15T10:00:00
Customer_0861,customer0861@example.com,0900000861,HaNoi,8811679,29,new,2025-02-17T00:00:00,2024-06-13T10:00:00
Customer_0862,customer0862@example.com,0900000862,HoChiMinh,3523164,155,new,2024-11-13T00:00:00,2025-05-21T10:00:00
Customer_0863,customer0863@example.com,0900000863,DaNang,1703670,180,new,2023-05-08T00:00:00,2025-07-24T10:00:00
Customer_0864,customer0864@example.com,0900000864,HaiPhong,14701144,219,new,2025-06-10T00:00:00,2024-04-03T10:00:00
Customer_0865,customer0865@example.com,0900000865,CanTho,5799170,238,new,2024-08-11T00:00:00,2025-01-05T10:00:00
Customer_0866,customer0866@example.com,0900000866,Hue,12224235,200,new,2025-03-28T00:00:00,2025-08-28T10:00:00
Customer_0867,customer0867@example.com,0900000867,NhaTrang,9224617,163,new,2023-07-09T00:00:00,2025-08-23T10:00:00
Customer_0868,customer0868@example.com,0900000868,VungTau,9162603,34,new,2025-05-01T00:00:00,2024-11-24T10:00:00
Customer_0869,customer0869@example.com,0900000869,BinhDuong,8178183,213,new,2025-08-03T00:00:00,2024-05-17T10:00:00
Customer_0870,customer0870@example.com,0900000870,BacNinh,14559724,185,new,2025-10-13T00:00:00,2024-05-28T10:00:00
Customer_0871,customer0871@example.com,0900000871,HaNoi,4625924,226,new,2024-08-08T00:00:00,2025-11-15T10:00:00
Customer_0872,customer0872@example.com,0900000872,HoChiMinh,9446508,196,new,2023-05-17T00:00:00,2025-02-18T10:00:00
Customer_0873,customer0873@example.com,0900000873,DaNang,2074527,178,new,2025-03-17T00:00:00,2025-12-26T10:00:00
Customer_0874,customer0874@example.com,0900000874,HaiPhong,14598735,208,new,2025-02-20T00:00:00,2025-01-25T10:00:00
Customer_0875,customer0875@example.com,0900000875,CanTho,12362569,182,new,2023-06-28T00:00:00,2024-04-04T10:00:00
Customer_0876,customer0876@example.com,0900000876,Hue,17012946,182,new,2025-04-13T00:00:00,2025-02-14T10:00:00
Customer_0877,customer0877@example.com,0900000877,NhaTrang,3042462,32,new,2023-06-27T00:00:00,2025-09-09T10:00:00
Customer_0878,customer0878@example.com,0900000878,VungTau,10541728,8,new,2024-02-07T00:00:00,2024-08-18T10:00:00
Customer_0879,customer0879@example.com,0900000879,BinhDuong,2989790,233,new,2023-03-25T00:00:00,2024-05-27T10:00:00
Customer_0880,customer0880@example.com,0900000880,BacNinh,5370155,188,new,2023-02-24T00:00:00,2024-03-13T10:00:00
Customer_0881,customer0881@example.com,0900000881,HaNoi,13201137,204,new,2025-08-14T00:00:00,2025-05-30T10:00:00
Customer_0882,customer0882@example.com,0900000882,HoChiMinh,9866040,234,new,2025-09-27T00:00:00,2025-06-04T10:00:00
Customer_0883,customer0883@example.com,0900000883,DaNang,13183054,70,new,2023-09-09T00:00:00,2025-06-16T10:00:00
Customer_0884,customer0884@example.com,0900000884,HaiPhong,15951163,148,new,2025-06-14T00:00:00,2025-11-06T10:00:00
Customer_0885,customer0885@example.com,0900000885,CanTho,12064489,120,new,2024-08-14T00:00:00,2025-05-24T10:00:00
Customer_0886,customer0886@example.com,0900000886,Hue,15833816,105,new,2023-07-06T00:00:00,2025-06-16T10:00:00
Customer_0887,customer0887@example.com,0900000887,NhaTrang,17880614,64,new,2025-11-28T00:00:00,2024-12-29T10:00:00
Customer_0888,customer0888@example.com,0900000888,VungTau,17653115,186,new,2023-04-27T00:00:00,2025-06-16T10:00:00
Customer_0889,customer0889@example.com,0900000889,BinhDuong,17996994,101,new,2025-12-26T00:00:00,2025-01-02T10:00:00
Customer_0890,customer0890@example.com,0900000890,BacNinh,17359733,193,new,2023-12-12T00:00:00,2025-05-03T10:00:00
Customer_0891,customer0891@example.com,0900000891,HaNoi,17880165,226,new,2023-12-29T00:00:00,2025-12-03T10:00:00
Customer_0892,customer0892@example.com,0900000892,HoChiMinh,5493663,189,new,2024-05-25T00:00:00,2024-09-21T10:00:00
Customer_0893,customer0893@example.com,0900000893,DaNang,10474664,112,new,2025-04-14T00:00:00,2025-02-04T10:00:00
Customer_0894,customer0894@example.com,0900000894,HaiPhong,17704914,140,new,2024-07-10T00:00:00,2024-08-23T10:00:00
Customer_0895,customer0895@example.com,0900000895,CanTho,4615005,178,new,2024-09-01T00:00:00,2024-06-01T10:00:00
Customer_0896,customer0896@example.com,0900000896,Hue,10639125,220,new,2023-01-30T00:00:00,2024-05-30T10:00:00
Customer_0897,customer0897@example.com,0900000897,NhaTrang,18402998,248,new,2025-07-24T00:00:00,2024-04-25T10:00:00
Customer_0898,customer0898@example.com,0900000898,VungTau,18088375,116,new,2024-01-28T00:00:00,2024-04-10T10:00:00
Customer_0899,customer0899@example.com,0900000899,BinhDuong,2172065,123,new,2024-08-31T00:00:00,2024-09-15T10:00:00
Customer_0900,customer0900@example.com,0900000900,BacNinh,3379652,129,new,2024-05-17T00:00:00,2025-12-16T10:00:00
Customer_0901,customer0901@example.com,0900000901,HaNoi,9269857,37,new,2023-05-26T00:00:00,2024-10-23T10:00:00
Customer_0902,customer0902@example.com,0900000902,HoChiMinh,13708279,167,new,2023-11-01T00:00:00,2025-06-28T10:00:00
Customer_0903,customer0903@example.com,0900000903,DaNang,3187470,53,new,2023-09-03T00:00:00,2024-11-23T10:00:00
Customer_0904,customer0904@example.com,0900000904,HaiPhong,14828137,233,new,2024-11-17T00:00:00,2024-07-08T10:00:00
